year,area_name_en,room_id,median_annual_rent,min_annual_rent,max_annual_rent,median_transaction_amount,rental_yield_percentage,rooms_en
2023.0,Marsa Dubai,2.0,120000.0,50,105038319,3000000.0,4.0,2 BHK
2023.0,Marsa Dubai,3.0,165000.0,1,3000000,4754774.0,3.0,3 BHK
2023.0,Marsa Dubai,4.0,225000.0,50,1500000,7850000.0,3.0,4 BHK
2023.0,Me'Aisem First,0.0,26000.0,8780,870750,310000.0,8.0,Studio
2023.0,Me'Aisem First,1.0,40000.0,6673,3740040,624763.5,6.0,1 BHK
2023.0,Me'Aisem First,2.0,60000.0,10000,5550000,1090337.5,6.0,2 BHK
2023.0,Me'Aisem First,3.0,155000.0,30000,5550000,1883835.5,8.0,3 BHK
2023.0,Me'Aisem First,4.0,365000.0,100000,650000,3180000.0,11.0,4 BHK
2023.0,Mirdif,0.0,36855.0,21000,400000,460000.0,8.0,Studio
2023.0,Mirdif,1.0,46920.0,13333,3111537,1265758.0,4.0,1 BHK
2023.0,Mirdif,2.0,65000.0,0,3111537,1606791.0,4.0,2 BHK
2023.0,Mirdif,3.0,90000.0,17000,3111537,2115539.0,4.0,3 BHK
2023.0,Mirdif,4.0,110000.0,12000,400000,3648713.0,3.0,4 BHK
2023.0,Muhaisanah First,1.0,60000.0,5000,95000,1206178.0,5.0,1 BHK
2023.0,Muhaisanah First,2.0,90000.0,50000,135000,1781596.0,5.0,2 BHK
2023.0,Muhaisanah First,3.0,132500.0,24000,175000,2925000.0,5.0,3 BHK
2023.0,Nad Al Shiba First,1.0,65000.0,35000,300000,974160.0,7.0,1 BHK
2023.0,Nad Al Shiba First,2.0,100000.0,40000,190000,1577500.0,6.0,2 BHK
2023.0,Nad Al Shiba First,3.0,129000.0,100000,275000,2883200.0,4.0,3 BHK
2023.0,Nad Al Shiba First,4.0,250000.0,25000,600000,4000000.0,6.0,4 BHK
2023.0,Nadd Hessa,0.0,30250.0,1000,3704000,370000.0,8.0,Studio
2023.0,Nadd Hessa,1.0,42000.0,1000,16000000,471238.0,9.0,1 BHK
2023.0,Nadd Hessa,2.0,65000.0,10000,16000000,870000.0,7.0,2 BHK
2023.0,Nadd Hessa,3.0,110000.0,5455,3704000,1375000.0,8.0,3 BHK
2023.0,Palm Jumeirah,0.0,85000.0,7000,5000000,1287500.0,7.0,Studio
2023.0,Palm Jumeirah,1.0,130000.0,39964,15000000,2550000.0,5.0,1 BHK
2023.0,Palm Jumeirah,2.0,167737.5,10000,1200000,3272400.0,5.0,2 BHK
2023.0,Palm Jumeirah,3.0,216939.0,50000,5000000,5000000.0,4.0,3 BHK
2023.0,Palm Jumeirah,4.0,600000.0,200,4800000,27800000.0,2.0,4 BHK
2023.0,Rega Al Buteen,1.0,85000.0,31000,4500000,651000.0,13.0,1 BHK
2023.0,Rega Al Buteen,2.0,77000.0,52500,4500000,1050000.0,7.0,2 BHK
2023.0,Saih Shuaib 2,0.0,29000.0,10000,569100,413764.0,7.0,Studio
2023.0,Saih Shuaib 2,1.0,35000.0,15081,572000,295000.0,12.0,1 BHK
2023.0,Saih Shuaib 2,2.0,50547.5,33000,572000,502560.0,10.0,2 BHK
2023.0,Trade Center Second,1.0,68000.0,39996,135000,1175000.0,6.0,1 BHK
2023.0,Trade Center Second,2.0,89959.0,10000,530100,2050000.0,4.0,2 BHK
2023.0,Trade Center Second,3.0,105000.0,12,340000,3400000.0,3.0,3 BHK
2023.0,Trade Center Second,4.0,241500.0,178500,601617,4600000.0,5.0,4 BHK
2023.0,Um Hurair Second,0.0,70000.0,70000,70000,848571.0,8.0,Studio
2023.0,Um Hurair Second,1.0,56925.0,32000,145391,1471750.0,4.0,1 BHK
2023.0,Um Suqaim Third,1.0,125000.0,5000,294209,1942000.0,6.0,1 BHK
2023.0,Um Suqaim Third,2.0,184875.0,220,360000,2957000.0,6.0,2 BHK
2023.0,Um Suqaim Third,3.0,181500.0,60000,795000,5994500.0,3.0,3 BHK
2023.0,Um Suqaim Third,4.0,200000.0,120000,900000,9342000.0,2.0,4 BHK
2023.0,Wadi Al Safa 2,0.0,31000.0,22000,54000,365000.0,8.0,Studio
2023.0,Wadi Al Safa 2,1.0,36750.0,12000,68000,385000.0,10.0,1 BHK
2023.0,Wadi Al Safa 2,2.0,55000.0,10000,1102500,580000.0,9.0,2 BHK
2023.0,Wadi Al Safa 2,3.0,87000.0,10000,240000,900000.0,10.0,3 BHK
2023.0,Wadi Al Safa 3,0.0,28875.0,18000,95000,440000.0,7.0,Studio
2023.0,Wadi Al Safa 3,1.0,43000.0,1,301003,680000.0,6.0,1 BHK
2023.0,Wadi Al Safa 3,2.0,69000.0,1,16275000,990000.0,7.0,2 BHK
2023.0,Wadi Al Safa 3,3.0,251275.0,30000,16275000,1250000.0,20.0,3 BHK
2023.0,Wadi Al Safa 3,4.0,1300000.0,55000,4810000,5592563.5,23.0,4 BHK
2023.0,Wadi Al Safa 4,1.0,35500.0,32211,39000,676500.0,5.0,1 BHK
2023.0,Wadi Al Safa 4,2.0,48000.0,45000,53000,765000.0,6.0,2 BHK
2023.0,Wadi Al Safa 5,0.0,27600.0,12000,124309,404318.5,7.0,Studio
2023.0,Wadi Al Safa 5,1.0,38100.0,10000,3809846,610799.5,6.0,1 BHK
2023.0,Wadi Al Safa 5,2.0,50000.0,10000,3809846,807520.0,6.0,2 BHK
2023.0,Wadi Al Safa 5,3.0,130000.0,1000,259200,1100759.0,12.0,3 BHK
2023.0,Wadi Al Safa 7,0.0,42000.0,38000,48000,354450.0,12.0,Studio
2023.0,Wadi Al Safa 7,1.0,57200.0,48000,80000,481554.5,12.0,1 BHK
2023.0,Wadi Al Safa 7,2.0,85000.0,60000,140000,836413.0,10.0,2 BHK
2023.0,Wadi Al Safa 7,3.0,136500.0,8500,285000,1259100.0,11.0,3 BHK
2023.0,Warsan Fourth,0.0,26355.0,5000,1800000,307250.0,9.0,Studio
2023.0,Warsan Fourth,1.0,36000.0,5000,1800000,506000.0,7.0,1 BHK
2023.0,Warsan Fourth,2.0,50000.0,10000,1139200,622450.0,8.0,2 BHK
2023.0,Zaabeel Second,1.0,110000.0,85000,177377,1984500.0,6.0,1 BHK
2023.0,Zaabeel Second,2.0,160000.0,15000,330000,2900000.0,6.0,2 BHK
2023.0,Zaabeel Second,3.0,260000.0,205000,500000,4230000.0,6.0,3 BHK
2023.0,Zaabeel Second,4.0,660000.0,660000,660000,6212468.0,11.0,4 BHK
2022.0,Al Barsha First,0.0,32000.0,15000,1300000,530191.0,6.0,Studio
2022.0,Al Barsha First,1.0,45000.0,10000,2295020,850000.0,5.0,1 BHK
2022.0,Al Barsha First,2.0,68399.0,27039,3780000,931000.0,7.0,2 BHK
2022.0,Al Barsha South Fifth,0.0,26520.0,1,65000,330000.0,8.0,Studio
2022.0,Al Barsha South Fifth,1.0,42000.0,1,116500,745534.0,6.0,1 BHK
2022.0,Al Barsha South Fifth,2.0,80500.0,1,200000,1240840.0,6.0,2 BHK
2022.0,Al Barsha South Fifth,3.0,125000.0,75000,190000,1793515.0,7.0,3 BHK
2022.0,Al Barsha South Fourth,0.0,30000.0,1,2040000,440000.0,7.0,Studio
2022.0,Al Barsha South Fourth,1.0,44000.0,1,996000,678400.0,6.0,1 BHK
2022.0,Al Barsha South Fourth,2.0,66000.0,1,200000,1028000.0,6.0,2 BHK
2022.0,Al Barsha South Fourth,3.0,99000.0,5000,216582,1109179.5,9.0,3 BHK
2022.0,Al Barsha South Fourth,4.0,120000.0,35000,200000,1367424.0,9.0,4 BHK
2022.0,Al Barshaa South Second,0.0,28000.0,22000,55000,380000.0,7.0,Studio
2022.0,Al Barshaa South Second,1.0,42000.0,31500,378000,594390.5,7.0,1 BHK
2022.0,Al Barshaa South Second,2.0,64525.0,27000,100000,892500.0,7.0,2 BHK
2022.0,Al Barshaa South Third,0.0,30000.0,1,60000,438000.0,7.0,Studio
2022.0,Al Barshaa South Third,1.0,44000.0,1,545000,670320.0,7.0,1 BHK
2022.0,Al Barshaa South Third,2.0,62000.0,1,545000,967000.0,6.0,2 BHK
2022.0,Al Barshaa South Third,3.0,85000.0,40000,545000,1597326.0,5.0,3 BHK
2022.0,Al Goze Fourth,0.0,30000.0,10000,792000,340000.0,9.0,Studio
2022.0,Al Goze Fourth,1.0,42000.0,14211,2851200,539180.0,8.0,1 BHK
2022.0,Al Goze Fourth,2.0,51000.0,5000,2851200,836280.0,6.0,2 BHK
2022.0,Al Goze Fourth,3.0,67500.0,35000,150000,1150000.0,6.0,3 BHK
2022.0,Al Hebiah Fifth,0.0,26450.0,18000,2513703,280000.0,9.0,Studio
2022.0,Al Hebiah Fifth,1.0,39600.0,19350,4029873,410000.0,10.0,1 BHK
2022.0,Al Hebiah Fifth,2.0,56000.0,10000,4029873,837500.0,7.0,2 BHK
2022.0,Al Hebiah Fifth,3.0,80000.0,64900,4029873,935000.0,9.0,3 BHK
2022.0,Al Hebiah First,0.0,34500.0,6383,553000,408000.0,8.0,Studio
2022.0,Al Hebiah First,1.0,45000.0,16804,553000,573965.0,8.0,1 BHK
2022.0,Al Hebiah First,2.0,76000.0,18466,120976,1025000.0,7.0,2 BHK
2022.0,Al Hebiah First,3.0,115000.0,60000,275000,1627079.5,7.0,3 BHK
2022.0,Al Hebiah First,4.0,180000.0,116677,425000,1792000.0,10.0,4 BHK
2022.0,Al Hebiah Fourth,0.0,26000.0,10648,250000,305000.0,9.0,Studio
2022.0,Al Hebiah Fourth,1.0,36800.0,2000,71333,420000.0,9.0,1 BHK
2022.0,Al Hebiah Fourth,2.0,55000.0,70,120000,650000.0,8.0,2 BHK
2022.0,Al Hebiah Fourth,3.0,90000.0,58000,230000,1009000.0,9.0,3 BHK
2022.0,Al Hebiah Fourth,4.0,165000.0,99000,625000,832712.5,20.0,4 BHK
2022.0,Al Hebiah Second,0.0,30500.0,21000,54000,475000.0,6.0,Studio
2022.0,Al Hebiah Second,1.0,53000.0,6200,80000,580000.0,9.0,1 BHK
2022.0,Al Hebiah Second,2.0,65000.0,43000,115000,775000.0,8.0,2 BHK
2022.0,Al Hebiah Second,3.0,77000.0,63000,150000,776250.0,10.0,3 BHK
2022.0,Al Hebiah Sixth,1.0,42000.0,33999,110250,940000.0,4.0,1 BHK
2022.0,Al Hebiah Sixth,2.0,82750.0,63000,144000,1676000.0,5.0,2 BHK
2022.0,Al Hebiah Sixth,3.0,117216.0,77741,255000,1833500.0,6.0,3 BHK
2022.0,Al Hebiah Third,0.0,29000.0,20000,55000,508000.0,6.0,Studio
2022.0,Al Hebiah Third,1.0,50000.0,19500,96000,779000.0,6.0,1 BHK
2022.0,Al Hebiah Third,2.0,85997.5,37500,140000,1369500.0,6.0,2 BHK
2022.0,Al Hebiah Third,3.0,130000.0,30000,350000,2063800.0,6.0,3 BHK
2022.0,Al Jadaf,0.0,39000.0,16000,75000,533062.5,7.0,Studio
2022.0,Al Jadaf,1.0,48000.0,2250,162750,750000.0,6.0,1 BHK
2022.0,Al Jadaf,2.0,66437.5,10000,275000,1030164.0,6.0,2 BHK
2022.0,Al Jadaf,3.0,102000.0,45000,750000,1450000.0,7.0,3 BHK
2022.0,Al Jadaf,4.0,212500.0,110000,1000000,5000500.0,4.0,4 BHK
2022.0,Al Khairan First,1.0,65000.0,35000,125000,1249388.0,5.0,1 BHK
2022.0,Al Khairan First,2.0,95000.0,35000,200000,1904888.0,5.0,2 BHK
2022.0,Al Khairan First,3.0,145000.0,50000,260000,3181888.0,5.0,3 BHK
2022.0,Al Khairan First,4.0,235000.0,60000,300000,5180170.0,5.0,4 BHK
2022.0,Al Kheeran,1.0,35000.0,19375,90000,1299500.0,3.0,1 BHK
2022.0,Al Kheeran,2.0,101000.0,50000,150000,1800000.0,6.0,2 BHK
2022.0,Al Kheeran,3.0,158500.0,60000,320000,2950000.0,5.0,3 BHK
2022.0,Al Kheeran,4.0,225000.0,180000,236250,4129000.0,5.0,4 BHK
2022.0,Al Kifaf,1.0,83000.0,62000,110000,1550277.0,5.0,1 BHK
2022.0,Al Kifaf,2.0,110000.0,76650,170000,2245183.0,5.0,2 BHK
2022.0,Al Kifaf,3.0,151860.0,126000,190000,3214777.0,5.0,3 BHK
2022.0,Al Kifaf,4.0,270000.0,270000,270000,10395628.5,3.0,4 BHK
2022.0,Al Merkadh,0.0,41000.0,24866,60000,547560.0,7.0,Studio
2022.0,Al Merkadh,1.0,63500.0,25000,149598,1112292.0,6.0,1 BHK
2022.0,Al Merkadh,2.0,90000.0,50000,150000,2000828.0,4.0,2 BHK
2022.0,Al Merkadh,3.0,152500.0,110000,200000,2621176.0,6.0,3 BHK
2022.0,Al Merkadh,4.0,431918.0,15000,1300000,6555800.0,7.0,4 BHK
2022.0,Al Qusais Industrial Fourth,1.0,32000.0,21000,51000,375100.0,9.0,1 BHK
2022.0,Al Qusais Industrial Fourth,2.0,42000.0,28000,57000,750000.0,6.0,2 BHK
2022.0,Al Safouh First,1.0,58300.0,34000,100000,870000.0,7.0,1 BHK
2022.0,Al Safouh First,2.0,73500.0,50000,125000,1160000.0,6.0,2 BHK
2022.0,Al Safouh First,3.0,157000.0,105000,219999,1900000.0,8.0,3 BHK
2022.0,Al Safouh Second,1.0,64000.0,55200,150000,2100500.0,3.0,1 BHK
2022.0,Al Safouh Second,2.0,110000.0,70000,175000,3324000.0,3.0,2 BHK
2022.0,Al Safouh Second,3.0,148500.0,109000,3987500,13567115.0,1.0,3 BHK
2022.0,Al Safouh Second,4.0,181875.0,110000,3987500,15036984.0,1.0,4 BHK
2022.0,Al Thanyah Fifth,0.0,38500.0,16200,1200000,460000.0,8.0,Studio
2022.0,Al Thanyah Fifth,1.0,57000.0,45,500000,817777.0,7.0,1 BHK
2022.0,Al Thanyah Fifth,2.0,82500.0,10000,300000,1390793.5,6.0,2 BHK
2022.0,Al Thanyah Fifth,3.0,155000.0,2000,720000,1574995.0,10.0,3 BHK
2022.0,Al Thanyah Fifth,4.0,230000.0,50000,1400000,4069000.0,6.0,4 BHK
2022.0,Al Thanyah First,0.0,44000.0,27000,3000000,537500.0,8.0,Studio
2022.0,Al Thanyah First,1.0,48000.0,20000,3000000,600000.0,8.0,1 BHK
2022.0,Al Thanyah First,2.0,66000.0,4000,3000000,920000.0,7.0,2 BHK
2022.0,Al Thanyah First,3.0,94500.0,38000,1216000,1327500.0,7.0,3 BHK
2022.0,Al Thanyah Third,0.0,40250.0,30000,66000,560000.0,7.0,Studio
2022.0,Al Thanyah Third,1.0,62000.0,6800,240000,860589.0,7.0,1 BHK
2022.0,Al Thanyah Third,2.0,104500.0,12000,270000,1488000.0,7.0,2 BHK
2022.0,Al Thanyah Third,3.0,157750.0,10000,400000,2800000.0,6.0,3 BHK
2022.0,Al Thanyah Third,4.0,277725.0,130000,725000,5270330.0,5.0,4 BHK
2022.0,Al Warsan First,0.0,20125.0,1667,1735800,215000.0,9.0,Studio
2022.0,Al Warsan First,1.0,30000.0,247,1735800,315000.0,10.0,1 BHK
2022.0,Al Warsan First,2.0,43000.0,15000,1735800,544160.0,8.0,2 BHK
2022.0,Al Warsan First,3.0,82500.0,14000,191000,1100000.0,8.0,3 BHK
2022.0,Al Wasl,1.0,110000.0,29948,240000,1626240.0,7.0,1 BHK
2022.0,Al Wasl,2.0,117500.0,39907,280000,2902076.0,4.0,2 BHK
2022.0,Al Wasl,3.0,170000.0,65000,2145000,4290249.0,4.0,3 BHK
2022.0,Al Wasl,4.0,180000.0,50000,2145000,8418500.0,2.0,4 BHK
2022.0,Al Yelayiss 2,0.0,25000.0,10000,48000,330000.0,8.0,Studio
2022.0,Al Yelayiss 2,1.0,35000.0,12000,305800,500000.0,7.0,1 BHK
2022.0,Al Yelayiss 2,2.0,50000.0,6667,305800,717651.0,7.0,2 BHK
2022.0,Al Yelayiss 2,3.0,93700.0,5455,9150750,1053000.0,9.0,3 BHK
2022.0,Burj Khalifa,0.0,55000.0,23500,140000,954550.0,6.0,Studio
2022.0,Burj Khalifa,1.0,84000.0,8000,319828,1627888.0,5.0,1 BHK
2022.0,Burj Khalifa,2.0,126000.0,8,800000,2750000.0,5.0,2 BHK
2022.0,Burj Khalifa,3.0,200000.0,5000,800000,4249170.0,5.0,3 BHK
2022.0,Burj Khalifa,4.0,365000.0,1000,41590000,7711500.0,5.0,4 BHK
2022.0,Business Bay,0.0,47300.0,21600,150000,809000.0,6.0,Studio
2022.0,Business Bay,1.0,65000.0,100,800000,1214308.0,5.0,1 BHK
2022.0,Business Bay,2.0,92000.0,7584,800000,1895452.5,5.0,2 BHK
2022.0,Business Bay,3.0,127050.0,40000,250000,3240000.0,4.0,3 BHK
2022.0,Business Bay,4.0,212000.0,100000,2000000,9053794.0,2.0,4 BHK
2022.0,Dubai Investment Park First,0.0,80687.0,6462,2442242,330000.0,24.0,Studio
2022.0,Dubai Investment Park First,1.0,600000.0,6462,2442242,600500.0,100.0,1 BHK
2022.0,Dubai Investment Park First,2.0,56000.0,20000,2442242,1040000.0,5.0,2 BHK
2022.0,Dubai Investment Park First,3.0,148842.0,40000,250000,1795356.5,8.0,3 BHK
2022.0,Dubai Investment Park First,4.0,190000.0,30000,390000,2128152.0,9.0,4 BHK
2022.0,Dubai Investment Park Second,0.0,24000.0,4800,5700000,240000.0,10.0,Studio
2022.0,Dubai Investment Park Second,1.0,81480.0,5805,5700000,400000.0,20.0,1 BHK
2022.0,Dubai Investment Park Second,2.0,55000.5,27000,5700000,610000.0,9.0,2 BHK
2022.0,Dubai Investment Park Second,3.0,5700000.0,70000,5700000,1181000.0,483.0,3 BHK
2022.0,Hadaeq Sheikh Mohammed Bin Rashid,0.0,40000.0,36000,65000,631500.0,6.0,Studio
2022.0,Hadaeq Sheikh Mohammed Bin Rashid,1.0,60000.0,36000,200000,1136888.0,5.0,1 BHK
2022.0,Hadaeq Sheikh Mohammed Bin Rashid,2.0,90000.0,44000,220000,1613888.0,6.0,2 BHK
2022.0,Hadaeq Sheikh Mohammed Bin Rashid,3.0,165000.0,40000,450000,2681888.0,6.0,3 BHK
2022.0,Hadaeq Sheikh Mohammed Bin Rashid,4.0,180000.0,1000,1300000,4649990.0,4.0,4 BHK
2022.0,Hessyan First,0.0,24575.0,20000,239143,240000.0,10.0,Studio
2022.0,Hessyan First,1.0,29792.0,25000,39500,350000.0,9.0,1 BHK
2022.0,Hessyan First,2.0,42350.0,20000,64500,430000.0,10.0,2 BHK
2022.0,Hessyan First,3.0,72000.0,31625,162000,610368.0,12.0,3 BHK
2022.0,Island 2,1.0,460000.0,280000,750000,7400000.0,6.0,1 BHK
2022.0,Island 2,2.0,595600.0,420000,850000,14500000.0,4.0,2 BHK
2022.0,Island 2,3.0,912500.0,650000,1575000,23000000.0,4.0,3 BHK
2022.0,Jabal Ali First,0.0,28000.0,1,2641850,458072.0,6.0,Studio
2022.0,Jabal Ali First,1.0,42000.0,1,2641850,730000.0,6.0,1 BHK
2022.0,Jabal Ali First,2.0,60500.0,5000,1728000,960000.0,6.0,2 BHK
2022.0,Jabal Ali First,3.0,97450.0,25000,471414,1150498.5,8.0,3 BHK
2022.0,Jabal Ali Industrial Second,0.0,30000.0,19800,48000,429000.0,7.0,Studio
2022.0,Jabal Ali Industrial Second,1.0,34000.0,20000,50000,580000.0,6.0,1 BHK
2022.0,Jabal Ali Industrial Second,2.0,50000.0,34000,75600,696488.5,7.0,2 BHK
2022.0,Jabal Ali Industrial Second,3.0,60000.0,50000,75000,1632000.0,4.0,3 BHK
2022.0,Jumeirah First,1.0,60000.0,24000,350000,1833500.0,3.0,1 BHK
2022.0,Jumeirah First,2.0,93000.0,20000,230000,2900000.0,3.0,2 BHK
2022.0,Jumeirah First,3.0,157500.0,35000,1534000,6026000.0,3.0,3 BHK
2022.0,Jumeirah First,4.0,185000.0,6000,1534000,9233000.0,2.0,4 BHK
2022.0,Jumeirah Second,2.0,90000.0,85000,110000,13373000.0,1.0,2 BHK
2022.0,Jumeirah Second,3.0,155000.0,1,2310000,18237822.5,1.0,3 BHK
2022.0,Jumeirah Second,4.0,181000.0,35000,800000,22903885.0,1.0,4 BHK
2022.0,Madinat Al Mataar,0.0,22000.0,1,57000,306370.0,7.0,Studio
2022.0,Madinat Al Mataar,1.0,30000.0,1,1100000,465000.0,6.0,1 BHK
2022.0,Madinat Al Mataar,2.0,44000.0,25000,158769,755200.0,6.0,2 BHK
2022.0,Madinat Al Mataar,3.0,68000.0,52000,200000,1117647.0,6.0,3 BHK
2022.0,Madinat Al Mataar,4.0,145000.0,60500,190000,1750000.0,8.0,4 BHK
2022.0,Madinat Dubai Almelaheyah,0.0,45000.0,15000,47000,800000.0,6.0,Studio
2022.0,Madinat Dubai Almelaheyah,1.0,52000.0,12639,190000,1375000.0,4.0,1 BHK
2022.0,Madinat Dubai Almelaheyah,2.0,70000.0,15333,130000,1899944.0,4.0,2 BHK
2022.0,Madinat Dubai Almelaheyah,3.0,101000.0,48500,235000,3497888.0,3.0,3 BHK
2022.0,Madinat Hind 4,0.0,22000.0,18000,35000,337000.0,7.0,Studio
2022.0,Madinat Hind 4,1.0,32000.0,24000,40000,443000.0,7.0,1 BHK
2022.0,Madinat Hind 4,2.0,57500.0,37000,75000,740000.0,8.0,2 BHK
2022.0,Marsa Dubai,0.0,46000.0,10000,130000,750000.0,6.0,Studio
2022.0,Marsa Dubai,1.0,70000.0,10,841895,1526400.0,5.0,1 BHK
2022.0,Marsa Dubai,2.0,100000.0,200,1050000,2500000.0,4.0,2 BHK
2022.0,Marsa Dubai,3.0,141750.0,1000,1250000,3901931.0,4.0,3 BHK
2022.0,Marsa Dubai,4.0,190000.0,20000,1825000,6893388.0,3.0,4 BHK
2022.0,Me'Aisem First,0.0,22000.0,10000,350000,235000.0,9.0,Studio
2022.0,Me'Aisem First,1.0,34500.0,12500,1192000,761747.0,5.0,1 BHK
2022.0,Me'Aisem First,2.0,49000.0,20000,2763260,1015000.0,5.0,2 BHK
2022.0,Me'Aisem First,3.0,130000.0,29000,2763260,1745000.0,7.0,3 BHK
2022.0,Me'Aisem First,4.0,307500.0,50000,600000,2614000.0,12.0,4 BHK
2022.0,Mirdif,0.0,35000.0,20000,60000,674961.5,5.0,Studio
2022.0,Mirdif,1.0,44000.0,23500,2850261,1141248.0,4.0,1 BHK
2022.0,Mirdif,2.0,59000.0,0,2850261,1557349.0,4.0,2 BHK
2022.0,Mirdif,3.0,85000.0,17480,2850261,2042937.0,4.0,3 BHK
2022.0,Mirdif,4.0,100000.0,5000,527723,3229047.0,3.0,4 BHK
2022.0,Muhaisanah First,1.0,54000.0,20000,70000,1090800.0,5.0,1 BHK
2022.0,Muhaisanah First,2.0,80850.0,60000,110000,1653518.0,5.0,2 BHK
2022.0,Muhaisanah First,3.0,125000.0,65000,270000,2376800.0,5.0,3 BHK
2022.0,Nad Al Shiba,1.0,50000.0,50000,50000,410000.0,12.0,1 BHK
2022.0,Nad Al Shiba First,1.0,55000.0,25000,96000,810000.0,7.0,1 BHK
2022.0,Nad Al Shiba First,2.0,93500.0,40000,186000,1437060.5,7.0,2 BHK
2022.0,Nad Al Shiba First,3.0,130000.0,87288,229383,2225400.0,6.0,3 BHK
2022.0,Nadd Hessa,0.0,26500.0,2500,3104040,335000.0,8.0,Studio
2022.0,Nadd Hessa,1.0,36800.0,10000,3104040,425000.0,9.0,1 BHK
2022.0,Nadd Hessa,2.0,58000.0,20000,3104040,750000.0,8.0,2 BHK
2022.0,Nadd Hessa,3.0,97000.0,10000,210000,1417760.0,7.0,3 BHK
2022.0,Palm Jumeirah,0.0,70000.0,44000,5000000,1200000.0,6.0,Studio
2022.0,Palm Jumeirah,1.0,110000.0,5000,275000,2947000.0,4.0,1 BHK
2022.0,Palm Jumeirah,2.0,140000.0,15000,1000000,4000000.0,4.0,2 BHK
2022.0,Palm Jumeirah,3.0,180000.0,25000,2700000,6472000.0,3.0,3 BHK
2022.0,Palm Jumeirah,4.0,422955.5,1000,3000000,15500000.0,3.0,4 BHK
2022.0,Rega Al Buteen,1.0,68004.0,15000,550000,595200.0,11.0,1 BHK
2022.0,Rega Al Buteen,2.0,70000.0,31500,120000,975000.0,7.0,2 BHK
2022.0,Rega Al Buteen,3.0,100000.0,25000,145000,1232500.0,8.0,3 BHK
2022.0,Rega Al Buteen,4.0,138100.0,95000,200004,1750000.0,8.0,4 BHK
2022.0,Trade Center Second,1.0,63000.0,39996,120000,900000.0,7.0,1 BHK
2022.0,Trade Center Second,2.0,85000.0,5869,320000,2075000.0,4.0,2 BHK
2022.0,Trade Center Second,3.0,100000.0,60000,533667,3000000.0,3.0,3 BHK
2022.0,Trade Center Second,4.0,190000.0,170000,385000,4650000.0,4.0,4 BHK
2022.0,Um Hurair Second,0.0,36000.0,36000,36000,705000.0,5.0,Studio
2022.0,Um Hurair Second,1.0,51750.0,17333,71500,930000.0,6.0,1 BHK
2022.0,Um Hurair Second,2.0,75000.0,15308,180000,1855000.0,4.0,2 BHK
2022.0,Um Hurair Second,3.0,138000.0,75000,280000,2280000.0,6.0,3 BHK
2022.0,Um Suqaim Third,1.0,112500.0,5000,180000,1554000.0,7.0,1 BHK
2022.0,Um Suqaim Third,2.0,200000.0,30000,275000,2543000.0,8.0,2 BHK
2022.0,Um Suqaim Third,3.0,160000.0,100000,550000,4299000.0,4.0,3 BHK
2022.0,Um Suqaim Third,4.0,183750.0,55000,800000,8765500.0,2.0,4 BHK
2022.0,Wadi Al Safa 2,0.0,25000.0,20000,32000,333500.0,7.0,Studio
2022.0,Wadi Al Safa 2,1.0,32000.0,10000,58000,319734.0,10.0,1 BHK
2022.0,Wadi Al Safa 2,2.0,49000.0,30000,1050000,510000.0,10.0,2 BHK
2022.0,Wadi Al Safa 2,3.0,78462.0,20000,190000,710000.0,11.0,3 BHK
2022.0,Wadi Al Safa 3,0.0,25300.0,18000,100000,450000.0,6.0,Studio
2022.0,Wadi Al Safa 3,1.0,38000.0,4200,561000,828660.0,5.0,1 BHK
2022.0,Wadi Al Safa 3,2.0,55000.0,30000,561000,1100000.0,5.0,2 BHK
2022.0,Wadi Al Safa 3,3.0,74500.0,56000,16275000,1100000.0,7.0,3 BHK
2022.0,Wadi Al Safa 3,4.0,130000.0,55000,1000000,1751000.0,7.0,4 BHK
2022.0,Wadi Al Safa 5,0.0,23000.0,10000,50000,319000.0,7.0,Studio
2022.0,Wadi Al Safa 5,1.0,34000.0,1,5866667,488172.5,7.0,1 BHK
2022.0,Wadi Al Safa 5,2.0,45000.0,1,3788423,560000.0,8.0,2 BHK
2022.0,Wadi Al Safa 5,3.0,95000.0,40000,195000,975000.0,10.0,3 BHK
2022.0,Wadi Al Safa 7,0.0,40000.0,40000,44000,303538.5,13.0,Studio
2022.0,Wadi Al Safa 7,1.0,52000.0,48000,65000,518110.0,10.0,1 BHK
2022.0,Wadi Al Safa 7,2.0,79420.0,45000,140000,650000.0,12.0,2 BHK
2022.0,Wadi Al Safa 7,3.0,120000.0,13000,825000,547878.5,22.0,3 BHK
2022.0,Warsan Fourth,0.0,23000.0,1,3000000,267750.0,9.0,Studio
2022.0,Warsan Fourth,1.0,33000.0,1,3000000,379440.0,9.0,1 BHK
2022.0,Warsan Fourth,2.0,46483.0,10000,3000000,524002.0,9.0,2 BHK
2022.0,Warsan Fourth,3.0,66500.0,15000,900000,695745.0,10.0,3 BHK
2022.0,Zaabeel Second,1.0,100000.0,80000,160000,1441600.0,7.0,1 BHK
2022.0,Zaabeel Second,2.0,155000.0,70000,210000,2339244.0,7.0,2 BHK
2022.0,Zaabeel Second,3.0,240000.0,195000,295000,3671888.0,7.0,3 BHK
2021.0,Al Barsha First,2.0,65000.0,6,3780000,1361000.0,5.0,2 BHK
2021.0,Al Barsha South Fifth,0.0,23000.0,17000,45000,501203.0,5.0,Studio
