,year,area_name_en,room_id,median_annual_rent,min_annual_rent,max_annual_rent,median_transaction_amount,rental_yield_percentage,rooms_en
442,2025,Wadi Al Safa 3,2,77350.0,20000.0,319737.0,1401140.0,6.0,2 BHK
443,2025,Wadi Al Safa 3,3,97654.5,42500.0,160000.0,1808378.5,5.0,3 BHK
444,2025,Wadi Al Safa 4,1,45000.0,38000.0,60000.0,1622000.0,3.0,1 BHK
445,2025,Wadi Al Safa 4,2,70000.0,45000.0,75000.0,2670000.0,3.0,2 BHK
446,2025,Wadi Al Safa 5,0,37000.0,55.0,189677.0,671300.0,6.0,Studio
447,2025,Wadi Al Safa 5,1,48610.0,7086.0,550000.0,1011000.0,5.0,1 BHK
448,2025,Wadi Al Safa 5,2,62000.0,100.0,622380.0,1392705.5,4.0,2 BHK
449,2025,Wadi Al Safa 5,3,89250.0,11000.0,126000.0,1879636.0,5.0,3 BHK
450,2025,Wadi Al Safa 7,0,42000.0,26400.0,60000.0,452500.0,9.0,Studio
451,2025,Wadi Al Safa 7,1,60000.0,45000.0,80000.0,603200.0,10.0,1 BHK
452,2025,Wadi Al Safa 7,2,84696.0,3500.0,200000.0,1017666.0,8.0,2 BHK
453,2025,Wadi Al Safa 7,3,103084.0,92509.0,125000.0,1360000.0,8.0,3 BHK
454,2025,Warsan Fourth,0,36000.0,5000.0,400000.0,470000.0,8.0,Studio
455,2025,Warsan Fourth,1,46000.0,1000.0,500000.0,720000.0,6.0,1 BHK
456,2025,Warsan Fourth,2,58800.0,10000.0,119277.0,1106543.0,5.0,2 BHK
457,2025,Warsan Fourth,3,75000.0,55000.0,97043.0,1300000.0,6.0,3 BHK
458,2025,Zaabeel First,1,310000.0,230000.0,540000.0,2380385.5,13.0,1 BHK
459,2025,Zaabeel First,2,480000.0,285000.0,875000.0,4032888.0,12.0,2 BHK
460,2025,Zaabeel Second,1,123000.0,10000.0,200000.0,2280000.0,5.0,1 BHK
461,2025,Zaabeel Second,2,180000.0,66214.0,300000.0,4264000.0,4.0,2 BHK
462,2025,Zaabeel Second,3,280000.0,100000.0,480000.0,5500000.0,5.0,3 BHK
463,2024,Al Barsha First,0,41000.0,5000.0,71400.0,665477.0,6.0,Studio
464,2024,Al Barsha First,1,58080.0,7000.0,288716.0,855000.0,7.0,1 BHK
465,2024,Al Barsha First,2,81900.0,10000.0,400000.0,1316000.0,6.0,2 BHK
466,2024,Al Barsha South Fifth,0,40000.0,14000.0,80400.0,571696.0,7.0,Studio
467,2024,Al Barsha South Fifth,1,60000.0,25000.0,136000.0,947025.5,6.0,1 BHK
468,2024,Al Barsha South Fifth,2,75000.0,25000.0,210000.0,1351842.5,6.0,2 BHK
469,2024,Al Barsha South Fifth,3,132000.0,82500.0,250000.0,2123850.0,6.0,3 BHK
470,2024,Al Barsha South Fourth,0,44000.0,10000.0,128000.0,620000.0,7.0,Studio
471,2024,Al Barsha South Fourth,1,60000.0,3000.0,5253859.0,920000.0,7.0,1 BHK
472,2024,Al Barsha South Fourth,2,84000.0,1.0,245000.0,1400000.0,6.0,2 BHK
473,2024,Al Barsha South Fourth,3,122000.0,18000.0,216000.0,1758437.0,7.0,3 BHK
474,2024,Al Barsha South Fourth,4,140000.0,140000.0,140000.0,2987999.5,5.0,4 BHK
475,2024,Al Barshaa South Second,0,40000.0,5333.0,78000.0,777000.0,5.0,Studio
476,2024,Al Barshaa South Second,1,60000.0,22470.0,160000.0,1200000.0,5.0,1 BHK
477,2024,Al Barshaa South Second,2,88000.0,50000.0,300000.0,1534500.0,6.0,2 BHK
478,2024,Al Barshaa South Second,3,96360.0,80516.0,150000.0,2450000.0,4.0,3 BHK
479,2024,Al Barshaa South Third,0,41000.0,6359.0,500000.0,602294.0,7.0,Studio
480,2024,Al Barshaa South Third,1,56137.5,100.0,268000.0,1000000.0,6.0,1 BHK
481,2024,Al Barshaa South Third,2,77000.0,1000.0,180000.0,1413945.5,5.0,2 BHK
482,2024,Al Barshaa South Third,3,100000.0,68607.0,200000.0,2114593.0,5.0,3 BHK
483,2024,Al Goze Fourth,0,36000.0,10000.0,80000.0,480000.0,8.0,Studio
484,2024,Al Goze Fourth,1,50000.0,27000.0,84000.0,741000.0,7.0,1 BHK
485,2024,Al Goze Fourth,2,54999.0,5000.0,110000.0,1200000.0,5.0,2 BHK
486,2024,Al Goze Fourth,3,75900.0,64899.0,155000.0,1387500.0,5.0,3 BHK
487,2024,Al Hebiah Fifth,0,34000.0,18500.0,64680.0,385000.0,9.0,Studio
488,2024,Al Hebiah Fifth,1,46000.0,24000.0,2317759.0,1214000.0,4.0,1 BHK
489,2024,Al Hebiah Fifth,2,65382.5,25000.0,617400.0,1564000.0,4.0,2 BHK
490,2024,Al Hebiah Fifth,3,92400.0,60000.0,145000.0,1229600.0,8.0,3 BHK
491,2024,Al Hebiah First,0,44000.0,10000.0,70000.0,525000.0,8.0,Studio
492,2024,Al Hebiah First,1,59125.0,5000.0,120000.0,1042554.0,6.0,1 BHK
493,2024,Al Hebiah First,2,91839.0,42378.0,871200.0,1300000.0,7.0,2 BHK
494,2024,Al Hebiah First,3,135000.0,97500.0,190000.0,1823200.0,7.0,3 BHK
495,2024,Al Hebiah First,4,175000.0,175000.0,175000.0,2450000.0,7.0,4 BHK
496,2024,Al Hebiah Fourth,0,36000.0,2571.0,177143.0,515000.0,7.0,Studio
497,2024,Al Hebiah Fourth,1,50000.0,4800.0,120000.0,715000.0,7.0,1 BHK
498,2024,Al Hebiah Fourth,2,70000.0,15000.0,159429.0,1200000.0,6.0,2 BHK
499,2024,Al Hebiah Fourth,3,93000.0,65000.0,150000.0,1695500.0,5.0,3 BHK
500,2024,Al Hebiah Second,0,45000.0,26000.0,69500.0,510020.0,9.0,Studio
501,2024,Al Hebiah Second,1,65000.0,29750.0,96000.0,833600.0,8.0,1 BHK
502,2024,Al Hebiah Second,2,85000.0,6538.0,130000.0,1050365.0,8.0,2 BHK
503,2024,Al Hebiah Second,3,102500.0,80000.0,150000.0,1185000.0,9.0,3 BHK
504,2024,Al Hebiah Sixth,1,60000.0,32000.0,78000.0,795000.0,8.0,1 BHK
505,2024,Al Hebiah Sixth,2,95000.0,41350.0,150000.0,1204160.0,8.0,2 BHK
506,2024,Al Hebiah Sixth,3,105000.0,93000.0,135450.0,1776800.0,6.0,3 BHK
507,2024,Al Hebiah Third,0,40000.0,4200.0,72000.0,520000.0,8.0,Studio
508,2024,Al Hebiah Third,1,67000.0,10000.0,115000.0,1033920.0,6.0,1 BHK
509,2024,Al Hebiah Third,2,113000.0,75000.0,180000.0,1700000.0,7.0,2 BHK
510,2024,Al Hebiah Third,3,150000.0,85338.0,205000.0,2181200.0,7.0,3 BHK
511,2024,Al Jadaf,0,50000.0,15000.0,90000.0,677960.0,7.0,Studio
512,2024,Al Jadaf,1,64000.0,5000.0,240000.0,1100000.0,6.0,1 BHK
513,2024,Al Jadaf,2,77400.0,5000.0,900000.0,2009760.0,4.0,2 BHK
514,2024,Al Jadaf,3,115000.0,5000.0,280000.0,3141828.0,4.0,3 BHK
515,2024,Al Khairan First,1,92000.0,0.0,335000.0,1772888.0,5.0,1 BHK
516,2024,Al Khairan First,2,140000.0,12000.0,300000.0,2744888.0,5.0,2 BHK
517,2024,Al Khairan First,3,195000.0,50000.0,450000.0,3747888.0,5.0,3 BHK
518,2024,Al Kheeran,1,38001.5,21525.0,115000.0,1430000.0,3.0,1 BHK
519,2024,Al Kheeran,2,130000.0,15000.0,204000.0,2578000.0,5.0,2 BHK
520,2024,Al Kheeran,3,155000.0,155000.0,155000.0,3100000.0,5.0,3 BHK
521,2024,Al Kifaf,1,105000.0,50000.0,162000.0,1681777.0,6.0,1 BHK
522,2024,Al Kifaf,2,148000.0,85000.0,250000.0,2325777.0,6.0,2 BHK
523,2024,Al Kifaf,3,202500.0,132300.0,320000.0,3365777.0,6.0,3 BHK
524,2024,Al Merkadh,0,45000.0,55.0,8640000.0,593480.0,8.0,Studio
525,2024,Al Merkadh,1,88000.0,30000.0,980000.0,1227471.0,7.0,1 BHK
526,2024,Al Merkadh,2,140000.0,45000.0,450000.0,2065767.0,7.0,2 BHK
527,2024,Al Merkadh,3,196500.0,120000.0,400000.0,3000000.0,7.0,3 BHK
528,2024,Al Qusais Industrial Fourth,1,37000.0,25000.0,65000.0,432760.0,9.0,1 BHK
529,2024,Al Safouh First,0,49000.0,36000.0,77700.0,745000.0,7.0,Studio
530,2024,Al Safouh First,1,74800.0,45600.0,160000.0,1068749.0,7.0,1 BHK
531,2024,Al Safouh First,2,93168.0,47648.0,250000.0,1730155.0,5.0,2 BHK
532,2024,Al Safouh First,3,157140.0,120000.0,300000.0,2430000.0,6.0,3 BHK
533,2024,Al Safouh Second,1,80000.0,66150.0,190400.0,2976000.0,3.0,1 BHK
534,2024,Al Safouh Second,2,99015.0,5000.0,478286.0,4525000.0,2.0,2 BHK
535,2024,Al Satwa,0,52000.0,15000.0,158984.0,1000000.0,5.0,Studio
536,2024,Al Satwa,1,62500.0,10000.0,268487.0,1260831.0,5.0,1 BHK
537,2024,Al Satwa,2,85000.0,20000.0,1000000.0,1840401.0,5.0,2 BHK
538,2024,Al Thanyah Fifth,0,55000.0,10000.0,95000.0,800000.0,7.0,Studio
539,2024,Al Thanyah Fifth,1,78000.0,1000.0,195000.0,1380000.0,6.0,1 BHK
540,2024,Al Thanyah Fifth,2,113000.0,2000.0,275000.0,2236751.5,5.0,2 BHK
541,2024,Al Thanyah Fifth,3,125000.0,5000.0,470000.0,2890000.0,4.0,3 BHK
542,2024,Al Thanyah Fifth,4,172500.0,150000.0,215000.0,790953.0,22.0,4 BHK
543,2024,Al Thanyah First,0,55000.0,32000.0,102000.0,692900.0,8.0,Studio
544,2024,Al Thanyah First,1,62700.0,19000.0,1150000.0,970000.0,6.0,1 BHK
545,2024,Al Thanyah First,2,80000.0,5000.0,1020000.0,1370100.0,6.0,2 BHK
546,2024,Al Thanyah First,3,105000.0,40000.0,200000.0,1504000.0,7.0,3 BHK
547,2024,Al Thanyah Third,0,58000.0,23700.0,120000.0,741000.0,8.0,Studio
548,2024,Al Thanyah Third,1,84612.5,5000.0,206375.0,1150000.0,7.0,1 BHK
549,2024,Al Thanyah Third,2,137500.0,10950.0,315000.0,1950200.0,7.0,2 BHK
550,2024,Al Thanyah Third,3,180000.0,10000.0,370000.0,2750000.0,7.0,3 BHK
551,2024,Al Thanyah Third,4,230000.0,210000.0,270000.0,3100000.0,7.0,4 BHK
552,2024,Al Warsan First,0,25468.0,1429.0,300000.0,283000.0,9.0,Studio
553,2024,Al Warsan First,1,36000.0,3.0,1552500.0,392000.0,9.0,1 BHK
554,2024,Al Warsan First,2,50820.0,24000.0,1833076.0,612000.0,8.0,2 BHK
555,2024,Al Warsan First,3,66150.0,33000.0,150000.0,1440000.0,5.0,3 BHK
556,2024,Al Wasl,1,129300.0,33000.0,220000.0,2189000.0,6.0,1 BHK
557,2024,Al Wasl,2,162750.0,40049.0,450000.0,3568375.0,5.0,2 BHK
558,2024,Al Wasl,3,130200.0,80000.0,400000.0,5525000.0,2.0,3 BHK
559,2024,Al Yelayiss 2,0,35000.0,4755.0,65000.0,460888.0,8.0,Studio
560,2024,Al Yelayiss 2,1,46200.0,1000.0,100000.0,806888.0,6.0,1 BHK
561,2024,Al Yelayiss 2,2,70000.0,25000.0,580622.0,1166888.0,6.0,2 BHK
562,2024,Al Yelayiss 2,3,100000.0,48000.0,150000.0,1501888.0,7.0,3 BHK
563,2024,Bukadra,2,90000.0,45500.0,115000.0,2474350.0,4.0,2 BHK
564,2024,Burj Khalifa,0,73260.0,5000.0,2434909.0,1280000.0,6.0,Studio
565,2024,Burj Khalifa,1,110000.0,107.0,1620000.0,1844888.0,6.0,1 BHK
566,2024,Burj Khalifa,2,170000.0,5000.0,1500000.0,3050000.0,6.0,2 BHK
567,2024,Burj Khalifa,3,263750.0,10000.0,810000.0,4500000.0,6.0,3 BHK
568,2024,Burj Khalifa,4,220000.0,220000.0,220000.0,11884800.0,2.0,4 BHK
569,2024,Business Bay,0,65000.0,250.0,180000.0,1119888.0,6.0,Studio
570,2024,Business Bay,1,85000.0,25.0,1500000.0,1631832.5,5.0,1 BHK
571,2024,Business Bay,2,120000.0,20.0,1000000.0,2520000.0,5.0,2 BHK
572,2024,Business Bay,3,159685.5,1.0,359035.0,4515828.0,4.0,3 BHK
573,2024,Business Bay,4,198000.0,180000.0,285000.0,9734000.0,2.0,4 BHK
574,2024,Dubai Investment Park First,0,34000.0,8500.0,66717.0,381000.0,9.0,Studio
575,2024,Dubai Investment Park First,1,51500.0,4000.0,165000.0,755538.0,7.0,1 BHK
576,2024,Dubai Investment Park First,2,68000.0,18000.0,200000.0,1160000.0,6.0,2 BHK
577,2024,Dubai Investment Park First,3,87500.0,50000.0,179037.0,1523574.0,6.0,3 BHK
578,2024,Dubai Investment Park Second,0,29097.5,3200.0,43200.0,312500.0,9.0,Studio
579,2024,Dubai Investment Park Second,1,42320.0,17000.0,240350.0,420000.0,10.0,1 BHK
580,2024,Dubai Investment Park Second,2,66150.0,42350.0,139392.0,790000.0,8.0,2 BHK
581,2024,Dubai Investment Park Second,3,88000.0,80000.0,120000.0,1160000.0,8.0,3 BHK
582,2024,Hadaeq Sheikh Mohammed Bin Rashid,0,54000.0,12000.0,440000.0,688351.0,8.0,Studio
583,2024,Hadaeq Sheikh Mohammed Bin Rashid,1,87000.0,5000.0,155000.0,1602888.0,5.0,1 BHK
584,2024,Hadaeq Sheikh Mohammed Bin Rashid,2,145800.0,10000.0,609231.0,2600888.0,6.0,2 BHK
585,2024,Hadaeq Sheikh Mohammed Bin Rashid,3,215000.0,80000.0,480000.0,3892047.0,6.0,3 BHK
586,2024,Hessyan First,0,31531.0,25000.0,37000.0,300000.0,11.0,Studio
587,2024,Hessyan First,1,39500.0,18740.0,82000.0,426000.0,9.0,1 BHK
588,2024,Hessyan First,2,52000.0,15000.0,63000.0,595000.0,9.0,2 BHK
589,2024,Hessyan First,3,69000.0,50000.0,144778.0,683000.0,10.0,3 BHK
590,2024,Island 2,1,700000.0,399300.0,850000.0,11500000.0,6.0,1 BHK
591,2024,Island 2,2,1000000.0,200000.0,1450000.0,18000000.0,6.0,2 BHK
592,2024,Jabal Ali First,0,36336.0,4000.0,951891.0,600000.0,6.0,Studio
593,2024,Jabal Ali First,1,54000.0,3000.0,780000.0,970000.0,6.0,1 BHK
594,2024,Jabal Ali First,2,72350.0,7056.0,2508000.0,1419120.0,5.0,2 BHK
595,2024,Jabal Ali First,3,85553.5,7056.0,451498.0,2046838.5,4.0,3 BHK
596,2024,Jabal Ali Industrial Second,0,42000.0,2000.0,101455.0,570772.0,7.0,Studio
597,2024,Jabal Ali Industrial Second,1,51000.0,22000.0,98000.0,952616.0,5.0,1 BHK
598,2024,Jabal Ali Industrial Second,2,70000.0,25000.0,108000.0,1508755.0,5.0,2 BHK
599,2024,Jabal Ali Industrial Second,3,80000.0,55000.0,100000.0,1400412.0,6.0,3 BHK
600,2024,Jumeirah First,1,82000.0,1.0,260000.0,2000000.0,4.0,1 BHK
601,2024,Jumeirah First,2,141999.0,19945.0,610000.0,3400000.0,4.0,2 BHK
602,2024,Jumeirah First,3,133500.0,10000.0,420000.0,6900000.0,2.0,3 BHK
603,2024,Jumeirah Second,1,80625.0,59400.0,125000.0,4596000.0,2.0,1 BHK
604,2024,Jumeirah Second,2,108675.0,89330.0,190000.0,8121500.0,1.0,2 BHK
605,2024,Madinat Al Mataar,0,36000.0,40.0,60000.0,596685.0,6.0,Studio
606,2024,Madinat Al Mataar,1,46000.0,1000.0,228000.0,998888.0,5.0,1 BHK
607,2024,Madinat Al Mataar,2,72000.0,25000.0,170000.0,1322969.0,5.0,2 BHK
608,2024,Madinat Al Mataar,3,100000.0,25000.0,160000.0,2023888.0,5.0,3 BHK
609,2024,Madinat Dubai Almelaheyah,0,60000.0,46305.0,72000.0,1211640.0,5.0,Studio
610,2024,Madinat Dubai Almelaheyah,1,58905.0,30250.0,159571.0,1765000.0,3.0,1 BHK
611,2024,Madinat Dubai Almelaheyah,2,75900.0,40000.0,711480.0,2698000.0,3.0,2 BHK
612,2024,Madinat Dubai Almelaheyah,3,100000.0,60000.0,220000.0,4266500.0,2.0,3 BHK
613,2024,Madinat Hind 4,0,30450.0,18006.0,140000.0,380000.0,8.0,Studio
614,2024,Madinat Hind 4,1,44000.0,25000.0,65000.0,670000.0,7.0,1 BHK
615,2024,Madinat Hind 4,2,58000.0,40000.0,80000.0,974000.0,6.0,2 BHK
616,2024,Marsa Dubai,0,65000.0,5000.0,150000.0,1087875.5,6.0,Studio
617,2024,Marsa Dubai,1,90000.0,1.0,654545.0,1720000.0,5.0,1 BHK
618,2024,Marsa Dubai,2,133000.0,1.0,1300000.0,2625000.0,5.0,2 BHK
619,2024,Marsa Dubai,3,180000.0,1.0,1800000.0,3569500.0,5.0,3 BHK
620,2024,Marsa Dubai,4,191088.0,70000.0,315000.0,5666909.5,3.0,4 BHK
621,2024,Me'Aisem First,0,32000.0,522.0,55000000.0,600436.0,5.0,Studio
622,2024,Me'Aisem First,1,48000.0,3000.0,400000.0,770439.0,6.0,1 BHK
623,2024,Me'Aisem First,2,70000.0,1.0,165000.0,1150566.5,6.0,2 BHK
624,2024,Me'Aisem First,3,93500.0,50000.0,210000.0,1918438.0,5.0,3 BHK
625,2024,Mirdif,0,38903.0,20000.0,75000.0,578072.0,7.0,Studio
626,2024,Mirdif,1,49500.0,0.0,105000.0,1286208.0,4.0,1 BHK
627,2024,Mirdif,2,63945.0,0.0,135000.0,1704523.0,4.0,2 BHK
628,2024,Mirdif,3,88200.0,45249.0,1371750.0,2428609.0,4.0,3 BHK
629,2024,Muhaisanah First,1,70000.0,15000.0,140000.0,1061680.0,7.0,1 BHK
630,2024,Muhaisanah First,2,110000.0,50000.0,200000.0,1704816.0,6.0,2 BHK
631,2024,Muhaisanah First,3,150600.0,115000.0,185000.0,2053015.0,7.0,3 BHK
632,2024,Nad Al Hamar,1,45000.0,7526.0,82000.0,824000.0,5.0,1 BHK
633,2024,Nad Al Hamar,2,64000.0,20328.0,111000.0,1332000.0,5.0,2 BHK
634,2024,Nad Al Shiba First,1,74000.0,5000.0,150000.0,957000.0,8.0,1 BHK
635,2024,Nad Al Shiba First,2,110000.0,5000.0,200000.0,1497600.0,7.0,2 BHK
636,2024,Nad Al Shiba First,3,137000.0,115000.0,220000.0,3795070.0,4.0,3 BHK
637,2024,Nadd Hessa,0,35000.0,4100.0,1884960.0,404859.0,9.0,Studio
638,2024,Nadd Hessa,1,46200.0,6429.0,540000.0,658600.0,7.0,1 BHK
639,2024,Nadd Hessa,2,67000.0,5000.0,130000.0,1190000.0,6.0,2 BHK
640,2024,Nadd Hessa,3,93500.0,69000.0,3796000.0,1600000.0,6.0,3 BHK
641,2024,Palm Jumeirah,0,89250.0,10000.0,150000.0,1375000.0,6.0,Studio
642,2024,Palm Jumeirah,1,140000.0,1.0,400000.0,2400000.0,6.0,1 BHK
643,2024,Palm Jumeirah,2,193620.0,170.0,1200000.0,3600000.0,5.0,2 BHK
644,2024,Palm Jumeirah,3,250000.0,500.0,590000.0,5072800.0,5.0,3 BHK
645,2024,Ras Al Khor Industrial First,1,50500.0,43000.0,63000.0,1575483.0,3.0,1 BHK
646,2024,Ras Al Khor Industrial First,2,66500.0,63000.0,70000.0,2345320.0,3.0,2 BHK
647,2024,Rega Al Buteen,2,77000.0,52500.0,160000.0,1125000.0,7.0,2 BHK
648,2024,Rega Al Buteen,3,110000.0,10000.0,220000.0,1414400.0,8.0,3 BHK
649,2024,Saih Shuaib 2,0,32000.0,17600.0,60000.0,423450.0,8.0,Studio
650,2024,Saih Shuaib 2,1,40000.0,10000.0,60000.0,752610.0,5.0,1 BHK
651,2024,Saih Shuaib 2,2,55000.0,10000.0,80000.0,452222.0,12.0,2 BHK
652,2024,Trade Center Second,1,75000.0,48000.0,145000.0,1550000.0,5.0,1 BHK
653,2024,Trade Center Second,2,94710.0,48247.0,330000.0,2400000.0,4.0,2 BHK
654,2024,Trade Center Second,3,115000.0,76899.0,225000.0,4000000.0,3.0,3 BHK
655,2024,Um Hurair Second,0,75000.0,55000.0,110000.0,946000.0,8.0,Studio
656,2024,Um Suqaim Third,1,125000.0,50000.0,300000.0,2400000.0,5.0,1 BHK
657,2024,Um Suqaim Third,2,190000.0,100000.0,360000.0,3540000.0,5.0,2 BHK
658,2024,Um Suqaim Third,3,340000.0,199464.0,802337.0,6422000.0,5.0,3 BHK
659,2024,Wadi Al Safa 2,0,35000.0,5880.0,58000.0,500650.0,7.0,Studio
660,2024,Wadi Al Safa 2,1,42900.0,5000.0,85000.0,711550.0,6.0,1 BHK
661,2024,Wadi Al Safa 2,2,60500.0,8500.0,130000.0,1079211.0,6.0,2 BHK
662,2024,Wadi Al Safa 2,3,77000.0,20539.0,135000.0,905644.0,9.0,3 BHK
663,2024,Wadi Al Safa 3,0,33000.0,14000.0,90000.0,679125.0,5.0,Studio
664,2024,Wadi Al Safa 3,1,49500.0,1.0,350000.0,940000.0,5.0,1 BHK
665,2024,Wadi Al Safa 3,2,68250.0,24000.0,315000.0,1270000.0,5.0,2 BHK
666,2024,Wadi Al Safa 3,3,83000.0,60000.0,125000.0,1734125.5,5.0,3 BHK
667,2024,Wadi Al Safa 4,1,41500.0,33000.0,60000.0,1263000.0,3.0,1 BHK
668,2024,Wadi Al Safa 4,2,75000.0,45000.0,80000.0,2223000.0,3.0,2 BHK
669,2024,Wadi Al Safa 5,0,33600.0,6000.0,178020.0,599116.5,6.0,Studio
670,2024,Wadi Al Safa 5,1,44468.0,9559.0,100000.0,867863.0,5.0,1 BHK
671,2024,Wadi Al Safa 5,2,57000.0,20000.0,323352.0,1019617.0,6.0,2 BHK
672,2024,Wadi Al Safa 5,3,86000.0,55200.0,140000.0,1413503.5,6.0,3 BHK
673,2024,Wadi Al Safa 7,0,41000.0,20000.0,63000.0,364132.5,11.0,Studio
674,2024,Wadi Al Safa 7,1,60500.0,44000.0,78650.0,481554.0,13.0,1 BHK
675,2024,Wadi Al Safa 7,2,82688.0,29119.0,250000.0,1046620.0,8.0,2 BHK
676,2024,Wadi Al Safa 7,3,100000.0,46750.0,123000.0,1246950.0,8.0,3 BHK
677,2024,Warsan Fourth,0,31500.0,5000.0,54000.0,385000.0,8.0,Studio
678,2024,Warsan Fourth,1,41000.0,4500.0,79500.0,590000.0,7.0,1 BHK
679,2024,Warsan Fourth,2,55000.0,10000.0,120000.0,798720.0,7.0,2 BHK
680,2024,Warsan Fourth,3,72238.0,49000.0,92000.0,2500332.5,3.0,3 BHK
681,2024,Zaabeel First,1,365000.0,180000.0,1000000.0,2131888.0,17.0,1 BHK
682,2024,Zaabeel First,2,450000.0,160000.0,1000000.0,3507888.0,13.0,2 BHK
683,2024,Zaabeel Second,1,120000.0,5000.0,165000.0,1900000.0,6.0,1 BHK
684,2024,Zaabeel Second,2,172000.0,6565.0,280000.0,2850000.0,6.0,2 BHK
685,2024,Zaabeel Second,3,270000.0,150000.0,574000.0,4550000.0,6.0,3 BHK
686,2023,Al Barsha First,0,36750.0,15000.0,75000.0,600000.0,6.0,Studio
687,2023,Al Barsha First,1,52500.0,6000.0,120000.0,860000.0,6.0,1 BHK
688,2023,Al Barsha First,2,75000.0,10000.0,150000.0,1066028.0,7.0,2 BHK
689,2023,Al Barsha South Fifth,0,33000.0,10000.0,72000.0,619072.0,5.0,Studio
690,2023,Al Barsha South Fifth,1,48134.0,12000.0,110543.0,880575.5,5.0,1 BHK
691,2023,Al Barsha South Fifth,2,68250.0,5225.0,150000.0,1508561.0,5.0,2 BHK
692,2023,Al Barsha South Fifth,3,110000.0,75000.0,175000.0,2403000.0,5.0,3 BHK
693,2023,Al Barsha South Fourth,0,36000.0,5000.0,550000.0,550644.0,7.0,Studio
694,2023,Al Barsha South Fourth,1,50400.0,8000.0,560000.0,800000.0,6.0,1 BHK
695,2023,Al Barsha South Fourth,2,73000.0,1.0,660000.0,1215494.0,6.0,2 BHK
696,2023,Al Barsha South Fourth,3,99875.0,1.0,220000.0,1508560.0,7.0,3 BHK
697,2023,Al Barsha South Fourth,4,135000.0,135000.0,135000.0,2175000.0,6.0,4 BHK
698,2023,Al Barshaa South Second,0,34000.0,3600.0,60000.0,577000.0,6.0,Studio
699,2023,Al Barshaa South Second,1,48000.0,33000.0,81600.0,768220.0,6.0,1 BHK
700,2023,Al Barshaa South Second,2,65350.5,50000.0,126000.0,1231440.0,5.0,2 BHK
701,2023,Al Barshaa South Second,3,81226.0,73000.0,130000.0,2750000.0,3.0,3 BHK
702,2023,Al Barshaa South Third,0,35000.0,2000.0,340000.0,537700.0,7.0,Studio
703,2023,Al Barshaa South Third,1,48900.0,4200.0,116706.0,852653.5,6.0,1 BHK
704,2023,Al Barshaa South Third,2,68000.0,9978.0,150000.0,1286300.0,5.0,2 BHK
705,2023,Al Barshaa South Third,3,90000.0,62370.0,165000.0,1650173.5,5.0,3 BHK
706,2023,Al Goze Fourth,0,32323.0,3000.0,60000.0,385000.0,8.0,Studio
707,2023,Al Goze Fourth,1,45100.0,22500.0,70000.0,600000.0,8.0,1 BHK
708,2023,Al Goze Fourth,2,53550.0,5000.0,100000.0,865000.0,6.0,2 BHK
709,2023,Al Goze Fourth,3,71749.5,35000.0,107000.0,1365000.0,5.0,3 BHK
710,2023,Al Hebiah Fifth,0,30000.0,20000.0,58800.0,325000.0,9.0,Studio
711,2023,Al Hebiah Fifth,1,41000.0,24000.0,65000.0,440000.0,9.0,1 BHK
712,2023,Al Hebiah Fifth,2,60000.0,30000.0,114785.0,700000.0,9.0,2 BHK
713,2023,Al Hebiah Fifth,3,83605.0,58200.0,120000.0,1100000.0,8.0,3 BHK
714,2023,Al Hebiah First,0,38500.0,16250.0,66000.0,510888.0,8.0,Studio
715,2023,Al Hebiah First,1,53130.0,30000.0,100000.0,699888.0,8.0,1 BHK
716,2023,Al Hebiah First,2,82500.0,12600.0,170000.0,1100000.0,8.0,2 BHK
717,2023,Al Hebiah First,3,115500.0,80729.0,173000.0,1550000.0,7.0,3 BHK
718,2023,Al Hebiah Fourth,0,31000.0,12000.0,130000.0,370000.0,8.0,Studio
719,2023,Al Hebiah Fourth,1,43000.0,2000.0,3300037950.0,515000.0,8.0,1 BHK
720,2023,Al Hebiah Fourth,2,61950.0,20000.0,1450000.0,760000.0,8.0,2 BHK
721,2023,Al Hebiah Fourth,3,83545.0,60000.0,125000.0,1575000.0,5.0,3 BHK
722,2023,Al Hebiah Second,0,35000.0,19051.0,64940.0,510000.0,7.0,Studio
723,2023,Al Hebiah Second,1,53000.0,10000.0,80000.0,732500.0,7.0,1 BHK
724,2023,Al Hebiah Second,2,75000.0,50000.0,130000.0,990000.0,8.0,2 BHK
725,2023,Al Hebiah Second,3,87500.0,70000.0,150000.0,1075000.0,8.0,3 BHK
726,2023,Al Hebiah Sixth,1,48750.0,29920.0,70000.0,750000.0,6.0,1 BHK
727,2023,Al Hebiah Sixth,2,82750.0,40000.0,140000.0,1309000.0,6.0,2 BHK
728,2023,Al Hebiah Third,0,35000.0,15000.0,70000.0,510000.0,7.0,Studio
729,2023,Al Hebiah Third,1,57884.0,17889.0,600000.0,857000.0,7.0,1 BHK
730,2023,Al Hebiah Third,2,95000.0,42500.0,185000.0,1475000.0,6.0,2 BHK
731,2023,Al Hebiah Third,3,128000.0,71115.0,240000.0,2030000.0,6.0,3 BHK
732,2023,Al Jadaf,0,44000.0,10000.0,472000.0,640000.0,7.0,Studio
733,2023,Al Jadaf,1,55000.0,1000.0,240000.0,969888.0,6.0,1 BHK
734,2023,Al Jadaf,2,72000.0,13470.0,3130380.0,1850888.0,4.0,2 BHK
